event_type,timestamp,userId,pageType,slug,productId,skuId,quantity,source,category,subcategory,search_term,results_count
checkout_initiated_item_level,2025-02-08T19:20:00Z,550e8400-e29b-41d4-a716-446655440000,,,prod_2023,prod_2023_sku_439,2,google_ad,Beauty,Makeup,,
pdp_page_view,2025-02-08T19:22:00Z,3g4h5i6j-7k8l-9m0n-1o2p-789abcdef012,pdp,dumbbells,prod_9630,,,facebook_ad,Sports,Equipment,,
home_page_view,2025-02-08T19:22:00Z,2f3e4d5c-6b7a-8c9d-0e1f-456789abcdef,home_page,,,,,,,,,
home_page_view,2025-02-08T19:23:00Z,4j5k6l7m-8n9o-0p1q-2r3s-abcdef012345,home_page,,,,,,,,,
pdp_page_view,2025-02-08T19:25:00Z,91a3b7c8-d4e5-4f6g-8h9i-123456789abc,pdp,boots,prod_1607,,,social_media,Adventure,Adventure_Wearables,,
pdp_page_view,2025-02-08T19:25:00Z,550e8400-e29b-41d4-a716-446655440000,pdp,body-mist,prod_2159,,,instagram_ad,Beauty,Fragrance,,
search_page_view,2025-02-08T19:25:00Z,3g4h5i6j-7k8l-9m0n-1o2p-789abcdef012,search,,,,,,,,heart-rate-monitor,43
pdp_page_view,2025-02-08T19:25:00Z,4j5k6l7m-8n9o-0p1q-2r3s-abcdef012345,pdp,foundation,prod_9533,,,direct,Beauty,Makeup,,
plp_page_view,2025-02-08T19:26:00Z,3g4h5i6j-7k8l-9m0n-1o2p-789abcdef012,plp,boots,,,,,Adventure,Adventure_Wearables,,
pdp_page_view,2025-02-08T19:29:00Z,91a3b7c8-d4e5-4f6g-8h9i-123456789abc,pdp,rock-climbing-boots,prod_3038,,,instagram_ad,Adventure,Adventure_sports,,
add_to_wishlist,2025-02-08T19:30:00Z,550e8400-e29b-41d4-a716-446655440000,,,prod_4750,prod_4750_sku_156,3,email,Beauty,Makeup,,
add_to_wishlist,2025-02-08T19:32:00Z,3g4h5i6j-7k8l-9m0n-1o2p-789abcdef012,,,prod_7176,prod_7176_sku_821,3,facebook_ad,Sports,Apparel,,
add_to_cart,2025-02-08T19:33:00Z,2f3e4d5c-6b7a-8c9d-0e1f-456789abcdef,,,prod_8251,prod_8251_sku_404,1,social_media,Wellness,Wellness_Equipment,,
home_page_view,2025-02-08T19:34:00Z,91a3b7c8-d4e5-4f6g-8h9i-123456789abc,home_page,,,,,,,,,
plp_page_view,2025-02-08T19:34:00Z,2f3e4d5c-6b7a-8c9d-0e1f-456789abcdef,plp,toner,,,,,Beauty,Skincare,,
pdp_page_view,2025-02-08T19:35:00Z,91a3b7c8-d4e5-4f6g-8h9i-123456789abc,pdp,mask,prod_8948,,,email,Adventure,Adventure_Wearables,,
home_page_view,2025-02-08T19:36:00Z,91a3b7c8-d4e5-4f6g-8h9i-123456789abc,home_page,,,,,,,,,
add_to_cart,2025-02-08T19:37:00Z,2f3e4d5c-6b7a-8c9d-0e1f-456789abcdef,,,prod_1169,prod_1169_sku_278,2,direct,Fashion,Casual,,
plp_page_view,2025-02-08T19:38:00Z,2f3e4d5c-6b7a-8c9d-0e1f-456789abcdef,plp,lipstick,,,,,Beauty,Makeup,,
remove_from_cart,2025-02-08T19:39:00Z,91a3b7c8-d4e5-4f6g-8h9i-123456789abc,,,prod_8727,prod_8727_sku_135,2,website_nav,Adventure,Adventure_Equipment,,
checkout_complete_item_level,2025-02-08T19:41:00Z,3g4h5i6j-7k8l-9m0n-1o2p-789abcdef012,,,prod_4347,prod_4347_sku_370,2,instagram_ad,Adventure,Adventure_sports,,
home_page_view,2025-02-08T19:42:00Z,91a3b7c8-d4e5-4f6g-8h9i-123456789abc,home_page,,,,,,,,,
search_page_view,2025-02-08T19:43:00Z,4j5k6l7m-8n9o-0p1q-2r3s-abcdef012345,search,,,,,,,,deodorant,47
remove_from_cart,2025-02-08T19:44:00Z,91a3b7c8-d4e5-4f6g-8h9i-123456789abc,,,prod_3022,prod_3022_sku_977,1,direct,Adventure,Adventure_Wearables,,
pdp_page_view,2025-02-08T19:44:00Z,91a3b7c8-d4e5-4f6g-8h9i-123456789abc,pdp,sports-bottle,prod_1630,,,social_media,Sports,Accessories,,
plp_page_view,2025-02-08T19:44:00Z,3g4h5i6j-7k8l-9m0n-1o2p-789abcdef012,plp,rope,,,,,Adventure,Adventure_Equipment,,
search_page_view,2025-02-08T19:45:00Z,4j5k6l7m-8n9o-0p1q-2r3s-abcdef012345,search,,,,,,,,shampoo,19
remove_from_cart,2025-02-08T19:50:00Z,3g4h5i6j-7k8l-9m0n-1o2p-789abcdef012,,,prod_6750,prod_6750_sku_174,3,website_nav,Fitness,Wearables,,
pdp_page_view,2025-02-08T19:50:00Z,2f3e4d5c-6b7a-8c9d-0e1f-456789abcdef,pdp,sports-bra,prod_2876,,,direct,Wellness,Wellness_Wearables,,
remove_from_cart,2025-02-08T19:51:00Z,91a3b7c8-d4e5-4f6g-8h9i-123456789abc,,,prod_2856,prod_2856_sku_483,1,direct,Sports,Accessories,,
add_to_wishlist,2025-02-08T19:52:00Z,2f3e4d5c-6b7a-8c9d-0e1f-456789abcdef,,,prod_5445,prod_5445_sku_996,3,website_nav,Beauty,Makeup,,
pdp_page_view,2025-02-08T19:52:00Z,3g4h5i6j-7k8l-9m0n-1o2p-789abcdef012,pdp,wrist-band,prod_6754,,,direct,Sports,Accessories,,
plp_page_view,2025-02-08T19:52:00Z,4j5k6l7m-8n9o-0p1q-2r3s-abcdef012345,plp,stretch-bands,,,,,Wellness,Wellness_Equipment,,
add_to_cart,2025-02-08T19:54:00Z,550e8400-e29b-41d4-a716-446655440000,,,prod_8962,prod_8962_sku_778,1,social_media,Beauty,Makeup,,
plp_page_view,2025-02-08T19:55:00Z,91a3b7c8-d4e5-4f6g-8h9i-123456789abc,plp,sports-bag,,,,,Sports,Accessories,,
plp_page_view,2025-02-08T19:56:00Z,91a3b7c8-d4e5-4f6g-8h9i-123456789abc,plp,strong-sunscreen,,,,,Adventure,Adventure_sports,,
home_page_view,2025-02-08T19:57:00Z,550e8400-e29b-41d4-a716-446655440000,home_page,,,,,,,,,
pdp_page_view,2025-02-08T19:58:00Z,550e8400-e29b-41d4-a716-446655440000,pdp,hair-mask,prod_3751,,,email,Beauty,Haircare,,
checkout_initiated_item_level,2025-02-08T20:01:00Z,2f3e4d5c-6b7a-8c9d-0e1f-456789abcdef,,,prod_7015,prod_7015_sku_522,3,instagram_ad,Wellness,Wellness_Wearables,,
checkout_initiated_item_level,2025-02-08T20:01:00Z,4j5k6l7m-8n9o-0p1q-2r3s-abcdef012345,,,prod_3081,prod_3081_sku_182,2,instagram_ad,Beauty,Haircare,,
pdp_page_view,2025-02-08T20:02:00Z,4j5k6l7m-8n9o-0p1q-2r3s-abcdef012345,pdp,yoga-pants,prod_9646,,,instagram_ad,Wellness,Wellness_Wearables,,
plp_page_view,2025-02-08T20:03:00Z,91a3b7c8-d4e5-4f6g-8h9i-123456789abc,plp,mask,,,,,Adventure,Adventure_Wearables,,
plp_page_view,2025-02-08T20:03:00Z,550e8400-e29b-41d4-a716-446655440000,plp,body-mist,,,,,Beauty,Fragrance,,
share_product_click,2025-02-08T20:03:00Z,91a3b7c8-d4e5-4f6g-8h9i-123456789abc,,,prod_7912,prod_7912_sku_613,3,google_ad,Sports,Equipment,,
pdp_page_view,2025-02-08T20:04:00Z,91a3b7c8-d4e5-4f6g-8h9i-123456789abc,pdp,mask,prod_2428,,,social_media,Adventure,Adventure_Wearables,,
home_page_view,2025-02-08T20:04:00Z,3g4h5i6j-7k8l-9m0n-1o2p-789abcdef012,home_page,,,,,,,,,
pdp_page_view,2025-02-08T20:08:00Z,4j5k6l7m-8n9o-0p1q-2r3s-abcdef012345,pdp,moisturizer,prod_3182,,,google_ad,Beauty,Skincare,,
home_page_view,2025-02-08T20:09:00Z,91a3b7c8-d4e5-4f6g-8h9i-123456789abc,home_page,,,,,,,,,
plp_page_view,2025-02-08T20:10:00Z,550e8400-e29b-41d4-a716-446655440000,plp,sarees,,,,,Fashion,Ethnic,,
search_page_view,2025-02-08T20:14:00Z,4j5k6l7m-8n9o-0p1q-2r3s-abcdef012345,search,,,,,,,,moisturizer,43
plp_page_view,2025-02-08T20:14:00Z,91a3b7c8-d4e5-4f6g-8h9i-123456789abc,plp,energy-drinks,,,,,Fitness,Supplements,,
checkout_initiated_item_level,2025-02-08T20:15:00Z,91a3b7c8-d4e5-4f6g-8h9i-123456789abc,,,prod_2043,prod_2043_sku_578,3,direct,Fitness,Equipment,,
pdp_page_view,2025-02-08T20:15:00Z,4j5k6l7m-8n9o-0p1q-2r3s-abcdef012345,pdp,eyeliner,prod_6633,,,facebook_ad,Beauty,Makeup,,
home_page_view,2025-02-08T20:16:00Z,4j5k6l7m-8n9o-0p1q-2r3s-abcdef012345,home_page,,,,,,,,,
search_page_view,2025-02-08T20:17:00Z,3g4h5i6j-7k8l-9m0n-1o2p-789abcdef012,search,,,,,,,,sports-bottle,50
add_to_cart,2025-02-08T20:17:00Z,4j5k6l7m-8n9o-0p1q-2r3s-abcdef012345,,,prod_8615,prod_8615_sku_308,1,email,Fashion,Casual,,
add_to_wishlist,2025-02-08T20:17:00Z,4j5k6l7m-8n9o-0p1q-2r3s-abcdef012345,,,prod_9468,prod_9468_sku_255,2,website_nav,Beauty,Makeup,,
checkout_initiated_item_level,2025-02-08T20:19:00Z,2f3e4d5c-6b7a-8c9d-0e1f-456789abcdef,,,prod_2529,prod_2529_sku_338,1,facebook_ad,Beauty,Skincare,,
home_page_view,2025-02-08T20:20:00Z,3g4h5i6j-7k8l-9m0n-1o2p-789abcdef012,home_page,,,,,,,,,
plp_page_view,2025-02-08T20:20:00Z,91a3b7c8-d4e5-4f6g-8h9i-123456789abc,plp,hunting-gun,,,,,Adventure,Adventure_sports,,
pdp_page_view,2025-02-08T20:20:00Z,550e8400-e29b-41d4-a716-446655440000,pdp,lipstick,prod_7890,,,facebook_ad,Beauty,Makeup,,
home_page_view,2025-02-08T20:20:00Z,550e8400-e29b-41d4-a716-446655440000,home_page,,,,,,,,,
plp_page_view,2025-02-08T20:21:00Z,4j5k6l7m-8n9o-0p1q-2r3s-abcdef012345,plp,hair-mask,,,,,Beauty,Haircare,,
plp_page_view,2025-02-08T20:21:00Z,3g4h5i6j-7k8l-9m0n-1o2p-789abcdef012,plp,exercise-bike,,,,,Fitness,Equipment,,
home_page_view,2025-02-08T20:22:00Z,2f3e4d5c-6b7a-8c9d-0e1f-456789abcdef,home_page,,,,,,,,,
home_page_view,2025-02-08T20:24:00Z,91a3b7c8-d4e5-4f6g-8h9i-123456789abc,home_page,,,,,,,,,
pdp_page_view,2025-02-08T20:25:00Z,550e8400-e29b-41d4-a716-446655440000,pdp,energy-drinks,prod_4849,,,website_nav,Fitness,Supplements,,
plp_page_view,2025-02-08T20:28:00Z,3g4h5i6j-7k8l-9m0n-1o2p-789abcdef012,plp,resistance-bands,,,,,Sports,Equipment,,
pdp_page_view,2025-02-08T20:28:00Z,91a3b7c8-d4e5-4f6g-8h9i-123456789abc,pdp,bench,prod_4346,,,instagram_ad,Fitness,Equipment,,
plp_page_view,2025-02-08T20:28:00Z,550e8400-e29b-41d4-a716-446655440000,plp,body-mist,,,,,Beauty,Fragrance,,
checkout_initiated_item_level,2025-02-08T20:29:00Z,3g4h5i6j-7k8l-9m0n-1o2p-789abcdef012,,,prod_9082,prod_9082_sku_109,2,instagram_ad,Fitness,Wearables,,
plp_page_view,2025-02-08T20:29:00Z,91a3b7c8-d4e5-4f6g-8h9i-123456789abc,plp,weights,,,,,Fitness,Equipment,,
checkout_complete_item_level,2025-02-08T20:33:00Z,3g4h5i6j-7k8l-9m0n-1o2p-789abcdef012,,,prod_6586,prod_6586_sku_739,2,website_nav,Adventure,Adventure_Wearables,,
remove_from_cart,2025-02-08T20:36:00Z,3g4h5i6j-7k8l-9m0n-1o2p-789abcdef012,,,prod_9763,prod_9763_sku_600,1,email,Sports,Apparel,,
home_page_view,2025-02-08T20:37:00Z,4j5k6l7m-8n9o-0p1q-2r3s-abcdef012345,home_page,,,,,,,,,
plp_page_view,2025-02-08T20:37:00Z,4j5k6l7m-8n9o-0p1q-2r3s-abcdef012345,plp,trousers,,,,,Fashion,Formal,,
share_product_click,2025-02-08T20:37:00Z,550e8400-e29b-41d4-a716-446655440000,,,prod_7310,prod_7310_sku_542,1,facebook_ad,Beauty,Makeup,,
add_to_cart,2025-02-08T20:38:00Z,550e8400-e29b-41d4-a716-446655440000,,,prod_6243,prod_6243_sku_376,1,social_media,Fashion,Formal,,
plp_page_view,2025-02-08T20:38:00Z,2f3e4d5c-6b7a-8c9d-0e1f-456789abcdef,plp,lehengas,,,,,Fashion,Ethnic,,
add_to_wishlist,2025-02-08T20:39:00Z,3g4h5i6j-7k8l-9m0n-1o2p-789abcdef012,,,prod_2531,prod_2531_sku_579,2,instagram_ad,Adventure,Adventure_Wearables,,
pdp_page_view,2025-02-08T20:39:00Z,2f3e4d5c-6b7a-8c9d-0e1f-456789abcdef,pdp,yoga-mat,prod_1948,,,email,Wellness,Wellness_Equipment,,
search_page_view,2025-02-08T20:41:00Z,2f3e4d5c-6b7a-8c9d-0e1f-456789abcdef,search,,,,,,,,bags,10
checkout_initiated_item_level,2025-02-08T20:42:00Z,91a3b7c8-d4e5-4f6g-8h9i-123456789abc,,,prod_9897,prod_9897_sku_335,2,email,Fitness,Supplements,,
plp_page_view,2025-02-08T20:43:00Z,550e8400-e29b-41d4-a716-446655440000,plp,lehengas,,,,,Fashion,Ethnic,,
checkout_complete_item_level,2025-02-08T20:43:00Z,550e8400-e29b-41d4-a716-446655440000,,,prod_4620,prod_4620_sku_843,2,direct,Beauty,Haircare,,
pdp_page_view,2025-02-08T20:44:00Z,3g4h5i6j-7k8l-9m0n-1o2p-789abcdef012,pdp,cricket-bat,prod_7255,,,website_nav,Sports,Equipment,,
plp_page_view,2025-02-08T20:44:00Z,550e8400-e29b-41d4-a716-446655440000,plp,body-mist,,,,,Beauty,Fragrance,,
home_page_view,2025-02-08T20:46:00Z,91a3b7c8-d4e5-4f6g-8h9i-123456789abc,home_page,,,,,,,,,
home_page_view,2025-02-08T20:46:00Z,91a3b7c8-d4e5-4f6g-8h9i-123456789abc,home_page,,,,,,,,,
add_to_wishlist,2025-02-08T20:46:00Z,3g4h5i6j-7k8l-9m0n-1o2p-789abcdef012,,,prod_3876,prod_3876_sku_548,2,website_nav,Fitness,Wearables,,
add_to_wishlist,2025-02-08T20:47:00Z,4j5k6l7m-8n9o-0p1q-2r3s-abcdef012345,,,prod_2682,prod_2682_sku_433,3,email,Beauty,Haircare,,
home_page_view,2025-02-08T20:48:00Z,4j5k6l7m-8n9o-0p1q-2r3s-abcdef012345,home_page,,,,,,,,,
pdp_page_view,2025-02-08T20:48:00Z,91a3b7c8-d4e5-4f6g-8h9i-123456789abc,pdp,wrist-band,prod_1658,,,google_ad,Sports,Accessories,,
plp_page_view,2025-02-08T20:50:00Z,4j5k6l7m-8n9o-0p1q-2r3s-abcdef012345,plp,bags,,,,,Fashion,Accessories,,
checkout_complete_item_level,2025-02-08T20:53:00Z,2f3e4d5c-6b7a-8c9d-0e1f-456789abcdef,,,prod_1986,prod_1986_sku_611,2,social_media,Fashion,Formal,,
pdp_page_view,2025-02-08T20:54:00Z,3g4h5i6j-7k8l-9m0n-1o2p-789abcdef012,pdp,protein-powder,prod_7412,,,instagram_ad,Fitness,Supplements,,
home_page_view,2025-02-08T20:55:00Z,3g4h5i6j-7k8l-9m0n-1o2p-789abcdef012,home_page,,,,,,,,,
remove_from_cart,2025-02-08T20:57:00Z,3g4h5i6j-7k8l-9m0n-1o2p-789abcdef012,,,prod_3599,prod_3599_sku_892,1,instagram_ad,Sports,Footwear,,
checkout_initiated_item_level,2025-02-08T20:58:00Z,2f3e4d5c-6b7a-8c9d-0e1f-456789abcdef,,,prod_4609,prod_4609_sku_701,1,social_media,Wellness,Wellness_Equipment,,
home_page_view,2025-02-08T20:58:00Z,91a3b7c8-d4e5-4f6g-8h9i-123456789abc,home_page,,,,,,,,,
share_product_click,2025-02-08T20:59:00Z,550e8400-e29b-41d4-a716-446655440000,,,prod_6939,prod_6939_sku_668,3,website_nav,Beauty,Fragrance,,
add_to_cart,2025-02-08T20:59:00Z,3g4h5i6j-7k8l-9m0n-1o2p-789abcdef012,,,prod_5973,prod_5973_sku_985,3,direct,Fitness,Equipment,,
pdp_page_view,2025-02-08T21:01:00Z,550e8400-e29b-41d4-a716-446655440000,pdp,deodorant,prod_7980,,,website_nav,Beauty,Fragrance,,
checkout_complete_item_level,2025-02-08T21:01:00Z,91a3b7c8-d4e5-4f6g-8h9i-123456789abc,,,prod_6637,prod_6637_sku_736,1,website_nav,Adventure,Adventure_Equipment,,
plp_page_view,2025-02-08T21:01:00Z,91a3b7c8-d4e5-4f6g-8h9i-123456789abc,plp,jersey,,,,,Sports,Apparel,,
home_page_view,2025-02-08T21:01:00Z,2f3e4d5c-6b7a-8c9d-0e1f-456789abcdef,home_page,,,,,,,,,
home_page_view,2025-02-08T21:01:00Z,2f3e4d5c-6b7a-8c9d-0e1f-456789abcdef,home_page,,,,,,,,,
pdp_page_view,2025-02-08T21:03:00Z,3g4h5i6j-7k8l-9m0n-1o2p-789abcdef012,pdp,yoga-mat,prod_8531,,,social_media,Sports,Equipment,,
pdp_page_view,2025-02-08T21:03:00Z,91a3b7c8-d4e5-4f6g-8h9i-123456789abc,pdp,smartwatch,prod_7475,,,social_media,Fitness,Wearables,,
search_page_view,2025-02-08T21:04:00Z,2f3e4d5c-6b7a-8c9d-0e1f-456789abcdef,search,,,,,,,,lipstick,20
home_page_view,2025-02-08T21:05:00Z,4j5k6l7m-8n9o-0p1q-2r3s-abcdef012345,home_page,,,,,,,,,
plp_page_view,2025-02-08T21:06:00Z,2f3e4d5c-6b7a-8c9d-0e1f-456789abcdef,plp,lehengas,,,,,Fashion,Ethnic,,
home_page_view,2025-02-08T21:06:00Z,4j5k6l7m-8n9o-0p1q-2r3s-abcdef012345,home_page,,,,,,,,,
add_to_wishlist,2025-02-08T21:06:00Z,4j5k6l7m-8n9o-0p1q-2r3s-abcdef012345,,,prod_8664,prod_8664_sku_637,2,social_media,Wellness,Wellness_Wearables,,
share_product_click,2025-02-08T21:08:00Z,91a3b7c8-d4e5-4f6g-8h9i-123456789abc,,,prod_1585,prod_1585_sku_458,3,website_nav,Fitness,Equipment,,
plp_page_view,2025-02-08T21:09:00Z,91a3b7c8-d4e5-4f6g-8h9i-123456789abc,plp,weights,,,,,Fitness,Equipment,,
home_page_view,2025-02-08T21:10:00Z,4j5k6l7m-8n9o-0p1q-2r3s-abcdef012345,home_page,,,,,,,,,
search_page_view,2025-02-08T21:11:00Z,4j5k6l7m-8n9o-0p1q-2r3s-abcdef012345,search,,,,,,,,sports-bra,22
plp_page_view,2025-02-08T21:11:00Z,91a3b7c8-d4e5-4f6g-8h9i-123456789abc,plp,strong-sunscreen,,,,,Adventure,Adventure_sports,,
remove_from_cart,2025-02-08T21:13:00Z,3g4h5i6j-7k8l-9m0n-1o2p-789abcdef012,,,prod_2956,prod_2956_sku_605,1,instagram_ad,Adventure,Adventure_Equipment,,
plp_page_view,2025-02-08T21:14:00Z,4j5k6l7m-8n9o-0p1q-2r3s-abcdef012345,plp,lipstick,,,,,Beauty,Makeup,,
home_page_view,2025-02-08T21:14:00Z,3g4h5i6j-7k8l-9m0n-1o2p-789abcdef012,home_page,,,,,,,,,
home_page_view,2025-02-08T21:16:00Z,4j5k6l7m-8n9o-0p1q-2r3s-abcdef012345,home_page,,,,,,,,,
add_to_wishlist,2025-02-08T21:16:00Z,2f3e4d5c-6b7a-8c9d-0e1f-456789abcdef,,,prod_6672,prod_6672_sku_901,1,email,Wellness,Wellness_Wearables,,
pdp_page_view,2025-02-08T21:16:00Z,550e8400-e29b-41d4-a716-446655440000,pdp,shampoo,prod_2455,,,facebook_ad,Beauty,Haircare,,
remove_from_wishlist,2025-02-08T21:18:00Z,4j5k6l7m-8n9o-0p1q-2r3s-abcdef012345,,,prod_5926,prod_5926_sku_435,3,instagram_ad,Wellness,Wellness_Wearables,,
plp_page_view,2025-02-08T21:18:00Z,550e8400-e29b-41d4-a716-446655440000,plp,body-mist,,,,,Beauty,Fragrance,,
pdp_page_view,2025-02-08T21:19:00Z,2f3e4d5c-6b7a-8c9d-0e1f-456789abcdef,pdp,trousers,prod_9153,,,email,Fashion,Formal,,
remove_from_wishlist,2025-02-08T21:19:00Z,91a3b7c8-d4e5-4f6g-8h9i-123456789abc,,,prod_8285,prod_8285_sku_782,1,google_ad,Adventure,Adventure_Equipment,,
search_page_view,2025-02-08T21:19:00Z,91a3b7c8-d4e5-4f6g-8h9i-123456789abc,search,,,,,,,,running-shoes,34
add_to_cart,2025-02-08T21:21:00Z,3g4h5i6j-7k8l-9m0n-1o2p-789abcdef012,,,prod_5524,prod_5524_sku_966,2,website_nav,Sports,Accessories,,
add_to_cart,2025-02-08T21:23:00Z,3g4h5i6j-7k8l-9m0n-1o2p-789abcdef012,,,prod_2460,prod_2460_sku_527,2,instagram_ad,Fitness,Equipment,,
pdp_page_view,2025-02-08T21:24:00Z,2f3e4d5c-6b7a-8c9d-0e1f-456789abcdef,pdp,scarves,prod_8278,,,facebook_ad,Fashion,Accessories,,
add_to_cart,2025-02-08T21:24:00Z,3g4h5i6j-7k8l-9m0n-1o2p-789abcdef012,,,prod_3168,prod_3168_sku_973,1,website_nav,Adventure,Adventure_Wearables,,
add_to_wishlist,2025-02-08T21:26:00Z,91a3b7c8-d4e5-4f6g-8h9i-123456789abc,,,prod_6942,prod_6942_sku_862,2,social_media,Adventure,Adventure_Wearables,,
search_page_view,2025-02-08T21:27:00Z,3g4h5i6j-7k8l-9m0n-1o2p-789abcdef012,search,,,,,,,,jersey,17
plp_page_view,2025-02-08T21:27:00Z,91a3b7c8-d4e5-4f6g-8h9i-123456789abc,plp,training-shoes,,,,,Sports,Footwear,,
search_page_view,2025-02-08T21:28:00Z,2f3e4d5c-6b7a-8c9d-0e1f-456789abcdef,search,,,,,,,,shirts,42
search_page_view,2025-02-08T21:28:00Z,2f3e4d5c-6b7a-8c9d-0e1f-456789abcdef,search,,,,,,,,foundation,7
add_to_wishlist,2025-02-08T21:33:00Z,2f3e4d5c-6b7a-8c9d-0e1f-456789abcdef,,,prod_9697,prod_9697_sku_349,1,social_media,Fashion,Ethnic,,
add_to_cart,2025-02-08T21:34:00Z,2f3e4d5c-6b7a-8c9d-0e1f-456789abcdef,,,prod_7670,prod_7670_sku_897,3,google_ad,Beauty,Haircare,,
plp_page_view,2025-02-08T21:34:00Z,91a3b7c8-d4e5-4f6g-8h9i-123456789abc,plp,skiing-trunks,,,,,Adventure,Adventure_sports,,
pdp_page_view,2025-02-08T21:34:00Z,3g4h5i6j-7k8l-9m0n-1o2p-789abcdef012,pdp,sports-tshirt,prod_6115,,,direct,Sports,Apparel,,
pdp_page_view,2025-02-08T21:34:00Z,2f3e4d5c-6b7a-8c9d-0e1f-456789abcdef,pdp,sports-bra,prod_8435,,,google_ad,Wellness,Wellness_Wearables,,
pdp_page_view,2025-02-08T21:35:00Z,4j5k6l7m-8n9o-0p1q-2r3s-abcdef012345,pdp,deodorant,prod_9867,,,email,Beauty,Fragrance,,
plp_page_view,2025-02-08T21:39:00Z,550e8400-e29b-41d4-a716-446655440000,plp,shampoo,,,,,Beauty,Haircare,,
plp_page_view,2025-02-08T21:41:00Z,4j5k6l7m-8n9o-0p1q-2r3s-abcdef012345,plp,jeans,,,,,Fashion,Casual,,
add_to_cart,2025-02-08T21:41:00Z,91a3b7c8-d4e5-4f6g-8h9i-123456789abc,,,prod_2850,prod_2850_sku_405,3,social_media,Sports,Accessories,,
home_page_view,2025-02-08T21:42:00Z,550e8400-e29b-41d4-a716-446655440000,home_page,,,,,,,,,
plp_page_view,2025-02-08T21:45:00Z,2f3e4d5c-6b7a-8c9d-0e1f-456789abcdef,plp,toner,,,,,Beauty,Skincare,,
plp_page_view,2025-02-08T21:45:00Z,550e8400-e29b-41d4-a716-446655440000,plp,sarees,,,,,Fashion,Ethnic,,
add_to_wishlist,2025-02-08T21:48:00Z,91a3b7c8-d4e5-4f6g-8h9i-123456789abc,,,prod_3184,prod_3184_sku_829,1,website_nav,Sports,Apparel,,
plp_page_view,2025-02-08T21:48:00Z,4j5k6l7m-8n9o-0p1q-2r3s-abcdef012345,plp,lehengas,,,,,Fashion,Ethnic,,
plp_page_view,2025-02-08T21:52:00Z,3g4h5i6j-7k8l-9m0n-1o2p-789abcdef012,plp,sports-sandals,,,,,Sports,Footwear,,
pdp_page_view,2025-02-08T21:52:00Z,550e8400-e29b-41d4-a716-446655440000,pdp,scarves,prod_3543,,,direct,Fashion,Accessories,,
pdp_page_view,2025-02-08T21:52:00Z,2f3e4d5c-6b7a-8c9d-0e1f-456789abcdef,pdp,eyeliner,prod_9991,,,google_ad,Beauty,Makeup,,
checkout_initiated_item_level,2025-02-08T21:53:00Z,2f3e4d5c-6b7a-8c9d-0e1f-456789abcdef,,,prod_5131,prod_5131_sku_626,3,google_ad,Fashion,Ethnic,,
add_to_cart,2025-02-08T21:54:00Z,91a3b7c8-d4e5-4f6g-8h9i-123456789abc,,,prod_5601,prod_5601_sku_151,2,google_ad,Adventure,Adventure_Wearables,,
plp_page_view,2025-02-08T21:54:00Z,91a3b7c8-d4e5-4f6g-8h9i-123456789abc,plp,exercise-bike,,,,,Fitness,Equipment,,
add_to_cart,2025-02-08T21:54:00Z,3g4h5i6j-7k8l-9m0n-1o2p-789abcdef012,,,prod_9114,prod_9114_sku_932,1,direct,Adventure,Adventure_Equipment,,
home_page_view,2025-02-08T21:55:00Z,550e8400-e29b-41d4-a716-446655440000,home_page,,,,,,,,,
pdp_page_view,2025-02-08T21:55:00Z,91a3b7c8-d4e5-4f6g-8h9i-123456789abc,pdp,torch,prod_1739,,,facebook_ad,Adventure,Adventure_Equipment,,
add_to_wishlist,2025-02-08T21:56:00Z,91a3b7c8-d4e5-4f6g-8h9i-123456789abc,,,prod_6693,prod_6693_sku_915,3,email,Adventure,Adventure_Wearables,,
pdp_page_view,2025-02-08T21:57:00Z,4j5k6l7m-8n9o-0p1q-2r3s-abcdef012345,pdp,foundation,prod_3591,,,social_media,Beauty,Makeup,,
remove_from_cart,2025-02-08T21:58:00Z,2f3e4d5c-6b7a-8c9d-0e1f-456789abcdef,,,prod_4055,prod_4055_sku_291,3,facebook_ad,Beauty,Skincare,,
pdp_page_view,2025-02-08T21:58:00Z,3g4h5i6j-7k8l-9m0n-1o2p-789abcdef012,pdp,sports-bottle,prod_8613,,,instagram_ad,Sports,Accessories,,
remove_from_cart,2025-02-08T21:59:00Z,550e8400-e29b-41d4-a716-446655440000,,,prod_6957,prod_6957_sku_846,1,social_media,Beauty,Makeup,,
plp_page_view,2025-02-08T22:01:00Z,91a3b7c8-d4e5-4f6g-8h9i-123456789abc,plp,tent,,,,,Adventure,Adventure_Equipment,,
plp_page_view,2025-02-08T22:01:00Z,3g4h5i6j-7k8l-9m0n-1o2p-789abcdef012,plp,protection-guard,,,,,Adventure,Adventure_Wearables,,
pdp_page_view,2025-02-08T22:01:00Z,3g4h5i6j-7k8l-9m0n-1o2p-789abcdef012,pdp,protection-guard,prod_9553,,,facebook_ad,Adventure,Adventure_Wearables,,
pdp_page_view,2025-02-08T22:01:00Z,2f3e4d5c-6b7a-8c9d-0e1f-456789abcdef,pdp,belts,prod_1456,,,social_media,Fashion,Accessories,,
home_page_view,2025-02-08T22:03:00Z,2f3e4d5c-6b7a-8c9d-0e1f-456789abcdef,home_page,,,,,,,,,
home_page_view,2025-02-08T22:03:00Z,550e8400-e29b-41d4-a716-446655440000,home_page,,,,,,,,,
